Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Category,Duration Class,Corrected Duration,Multiplication Factor,Step Up Factor,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
24748772_LU0003_LU0003_LXEUR,LU0003 DUKE ENERGY CORP SOFR 26441CBK0_IE00BDQZ6S97_USD LU0003_LXEUR_24748772_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,113.0239526,1.689829315,1.689829315,Other Bond,1,1.689829315,0.025,0,0.042245733,4.774779711,0,0.054776305,0.26154479,0
23245610,IQVIA INC REGS FIX 2.250% 15.03.2029_23245610,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,290.0341343,2.402630798,2.402630798,Other Bond,1,2.402630798,0.045,0,0.108118386,31.35802246,0,0.054776305,1.717676601,0
24139241_LU0003_LU0003_LXEUR,LU0003 FWD GROUP LTD AN8403593_IE00BGSXQQ02_USD LU0003_LXEUR_24139241_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,4.096175698,0.70685748,1,Other Bond,1,1,0.03,0,0.03,0.122885271,0,0.054776305,0.006731201,0
10407144,REPUBLIC OF SOUTH AFRICA FIX 4.875% 14.04.2026_10407144,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,9928.763002,4.049875629,4.049875629,Other Bond,1,4.049875629,0.045,0,0.182244403,1809.461489,0,0.054776305,99.11561433,0
24139230_LU0003_LU0003_LXEUR,LU0003 FORTUNE STAR BVI LTD AZ2971093_IE00BGSXQQ02_USD LU0003_LXEUR_24139230_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,91.13158259,1.660065069,1.660065069,Other Bond,1,1.660065069,0.045,0,0.074702928,6.807796064,0,0.054776305,0.372905913,0
18991273,PT ADARO INDONESIA REGS FIX 4.250% 31.10.2024_18991273,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,65.68018163,1.054299212,1.054299212,Other Bond,1,1.054299212,0.045,0,0.047443465,3.116095368,0,0.054776305,0.17068819,0
24749017_LU0003_LU0003_LXEUR,LU0003 CREDIT SUISSE GROUP AG JR SUB REGS AT5191917_IE00B0C18065_USD LU0003_LXEUR_24749017_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,4249.511068,1.693241195,1.693241195,Other Bond,1,1.693241195,0.025,0,0.04233103,179.88618,0,0.054776305,9.853500253,0
24395322_LU0003_LU0003_LXEUR,LU0003 SANTOS FINANCE LTD AO9519809_IE00BGSXQQ02_USD LU0003_LXEUR_24395322_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,84.62143162,5.36350997,5.36350997,Other Bond,2,0.36350997,0.017,0.15,0.156179669,13.21614722,0,0.054776305,0.723931711,0
22623748_LU0003_LU0003_LXEUR,LU0003 TEVA PHARMACEUT FIN BV GLBL CO GTD 2 88165FAF9_IE00B0C18065_USD LU0003_LXEUR_22623748_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,46139.03494,0.112327988,1,Other Bond,1,1,0.045,0,0.045,2076.256572,0,0.054776305,113.7296632,0
17087721,SAGAX AB EMTN FIX 2.250% 13.03.2025_17087721,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,208.9945494,3.080734886,3.080734886,Other Bond,1,3.080734886,0.025,0,0.077018372,16.09641999,0,0.054776305,0.88170241,0
18686747,SERVICE PROPERTIES TRUST FIX 4.750% 01.10.2026_18686747,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,4827.199185,4.338383724,4.338383724,Other Bond,1,4.338383724,0.045,0,0.195227268,942.4009069,0,0.054776305,51.62123948,0
13173833,HANA BANK GMTN VAR 14.09.2022_13173833,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,626.3394091,0.952573372,1,Other Bond,1,1,0.014,0,0.014,8.768751727,0,0.054776305,0.480319819,0
24394856_LU0003_LU0003_LXEUR,LU0003 ABSA GROUP LTD JR SUB COCO BP6143476_IE00B61N1B75_USD LU0003_LXEUR_24394856_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,339.6122408,4.027603609,4.027603609,Other Bond,1,4.027603609,0.045,0,0.181242162,61.5520569,0,0.054776305,3.37159424,0
24395321_LU0003_LU0003_LXEUR,LU0003 DEUTSCHE BANK AG JRSUB COCO BP3850578_IE00BK9YL094_EUR LU0003_LXEUR_24395321_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,68.82862048,5.364224168,5.364224168,Other Bond,2,0.364224168,0.015,0.125,0.130463363,8.979613265,0,0.054776305,0.491870035,0
19142221,CHALIECO HONG KONG CORP PERP FIX TO FLOAT 5.000% 21.05.2198_19142221,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,172.662661,1.567302453,1.567302453,Other Bond,1,1.567302453,0.045,0,0.07052861,12.17765755,0,0.054776305,0.667047084,0
24926976,FORD MOTOR CREDIT CO LLC FIX 2.700% 10.08.2026_24926976,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,9416.54109,4.497027669,4.497027669,Other Bond,1,4.497027669,0.045,0,0.202366245,1905.590062,0,0.054776305,104.3811824,0
22963703,HONG KONG REGS FIX 2.375% 02.02.2051_22963703,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,24.19690767,20.73836458,20.73836458,Other Bond,5,0.738364577,0.005,0.135,0.138691823,3.355913233,0,0.054776305,0.183824527,0
14418867,GLOBALWORTH REAL ESTATE EMTN FIX 3.000% 29.03.2025_14418867,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,76029.84051,3.331689165,3.331689165,Other Bond,1,3.331689165,0.025,0,0.083292229,6332.694897,0,0.054776305,346.8816269,0
8896432,REYNOLDS AMERICAN INC FIX 4.450% 12.06.2025_8896432,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,604.8136797,3.240654907,3.240654907,Other Bond,1,3.240654907,0.025,0,0.081016373,48.99981047,0,0.054776305,2.684028561,0
20749313_LU0003_LU0003_LXEUR,LU0003 NATWEST GROUP PLC FIX TO FLOAT 2.359% 22.05.2024 LU0003_LXEUR_20749313_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,216.0820914,1.607049151,1.607049151,Other Bond,1,1.607049151,0.025,0,0.040176229,8.681363536,0,0.054776305,0.475533017,0
14504610,BMW US CAPITAL LLC 144A VAR 06.04.2022_14504610,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,345.2453899,0.513656895,1,Other Bond,1,1,0.014,0,0.014,4.833435458,0,0.054776305,0.264757735,0
20986313,WYNN MACAU LTD REGS FIX 5.500% 15.01.2026_20986313,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,8623.113575,0.693169587,1,Other Bond,1,1,0.075,0,0.075,646.7335181,0,0.054776305,35.42567242,0
16131459,DANSKE BANK A/S 144A FIX 5.375% 12.01.2024_16131459,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,319.1136687,2.164071822,2.164071822,Other Bond,1,2.164071822,0.025,0,0.054101796,17.26462246,0,0.054776305,0.945692225,0
14935545,ALTAREIT SCA FIX 2.875% 02.07.2025_14935545,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,69.4516689,3.348330708,3.348330708,Other Bond,1,3.348330708,0.025,0,0.083708268,5.813678892,0,0.054776305,0.318451848,0
22623398_LU0003_LU0003_LXEUR,LU0003 PEMEX SR UNSEC 71654QBX9_IE00B0C18065_USD LU0003_LXEUR_22623398_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,5698.890468,11.84251808,11.84251808,Other Bond,3,1.842518077,0.018,0.35,0.383165325,2183.617221,0,0.054776305,119.6104828,0
12399821,WOORI BANK REGS PERP FIX TO FLOAT 5.250% 16.11.2198_12399821,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,26.66379795,0.61209951,1,Other Bond,1,1,0.045,0,0.045,1.199870908,0,0.054776305,0.065724495,0
6648242,PACIFIC GAS & ELECTRIC MBS FIX 3.750% 15.02.2024_6648242,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,763.8070313,2.037769295,2.037769295,Other Bond,1,2.037769295,0.025,0,0.050944232,38.9115629,0,0.054776305,2.131431636,0
25428006_LU0003_LU0003_LXEUR,LU0003 BEL SR UNSEC AN0587104_IE00B5ZR2157_EUR LU0003_LXEUR_25428006_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.060638339,2.507372603,2.507372603,Other Bond,1,2.507372603,0.03,0,0.075221178,0.079782465,0,0.054776305,0.004370189,0
22623398_LU0003_LU0003_LXEUR,LU0003 PEMEX SR UNSEC 71654QBX9_IE00B0C18065_USD LU0003_LXEUR_22623398_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,12087.73459,11.84251808,11.84251808,Other Bond,3,1.842518077,0.018,0.35,0.383165325,4631.600759,0,0.054776305,253.7019756,0
11798103,COOPERAT RABOBANK UA/NY FIX 2.750% 10.01.2022_11798103,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,19.97239584,0.27945716,1,Other Bond,1,1,0.014,0,0.014,0.279613542,0,0.054776305,0.015316197,0
12894599,UBS GROUP AG 144A VAR 15.08.2023_12894599,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,2231.753419,0.870087615,1,Other Bond,1,1,0.014,0,0.014,31.24454786,0,0.054776305,1.711460882,0
17252200,COUNTRY GARDEN HLDGS FIX 6.500% 08.04.2024_17252200,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,6360.944125,0.505044707,1,Other Bond,1,1,0.025,0,0.025,159.0236031,0,0.054776305,8.710725381,0
10572489,VEREIT OPERATING PARTNER FIX 4.875% 01.06.2026_10572489,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,895.9046213,4.043345859,4.043345859,Other Bond,1,4.043345859,0.025,0,0.101083646,90.56130602,0,0.054776305,4.960613716,0
13709736,SUMITOMO MITSUI FINL GRP VAR 17.01.2023_13709736,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,628.8705529,1.290874624,1.290874624,Other Bond,1,1.290874624,0.014,0,0.018072245,11.36510254,0,0.054776305,0.622538322,0
14276865_LU0003_LU0003_LXEUR,LU0003 SOCIETE GENERALE EMTN VAR 06.03.2023 LU0003_LXEUR_14276865_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,6.790255693,1.431055485,1.431055485,Other Bond,1,1.431055485,0.025,0,0.035776387,0.242930816,0,0.054776305,0.013306852,0
23914591_LU0003_LU0003_LXEUR,LU0003 VICTORIA PLC SEC BO2210397_IE00BK9YL094_EUR LU0003_LXEUR_23914591_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,264.8403221,4.525476529,4.525476529,Other Bond,1,4.525476529,0.045,0,0.203646444,53.93378976,0,0.054776305,2.954293716,0
18788641,RENAULT SA FIX 1.125% 04.10.2027_18788641,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,283.3710127,5.588478766,5.588478766,Other Bond,2,0.588478766,0.025,0.225,0.239711969,67.92742346,0,0.054776305,3.720813263,0
15085355,CREDIT SUISSE GROUP AG 144A CONV FIX TO FLOAT 7.500% 17.01.2198_15085355,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,3463.292069,1.692972844,1.692972844,Other Bond,1,1.692972844,0.045,0,0.076183778,263.8466741,0,0.054776305,14.45254589,0
24139285_LU0003_LU0003_LXEUR,LU0003 EASY TACTIC LTD SEC AP9971353_IE00B464Q616_USD LU0003_LXEUR_24139285_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,203.5323672,1.322189041,1.322189041,Other Bond,1,1.322189041,0.075,0,0.099164178,20.1831199,0,0.054776305,1.105556731,0
19178554,DEUTSCHE BANK NY FIX TO FLOAT 3.961% 26.11.2025_19178554,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,34427.43438,2.970207422,2.970207422,Other Bond,1,2.970207422,0.025,0,0.074255186,2556.415527,0,0.054776305,140.0309965,0
8173683,PENSKE TRUCK LEASING/PTL 144A FIX 3.375% 01.02.2022_8173683,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,605.3881468,0.169865216,1,Other Bond,1,1,0.025,0,0.025,15.13470367,0,0.054776305,0.829023144,0
14619690,LLOYDS BANKING GROUP PLC FIX 4.450% 08.05.2025_14619690,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,47392.54665,3.331474902,3.331474902,Other Bond,1,3.331474902,0.014,0,0.046640649,2210.419116,0,0.054776305,121.0785916,0
4272787,HCA INC FIX 4.750% 01.05.2023_4272787,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,24045.23047,1.517944371,1.517944371,Other Bond,1,1.517944371,0.025,0,0.037948609,912.4830559,0,0.054776305,49.98245014,0
23893620,MORGAN STANLEY FIX TO FLOAT 0.731% 05.04.2024_23893620,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,598.4484202,1.502008659,1.502008659,Other Bond,1,1.502008659,0.014,0,0.021028121,12.58424593,0,0.054776305,0.689318493,0
25428143_LU0003_LU0003_LXEUR,LU0003 FORD MOTOR CREDIT CO LLC SR UNSEC AQ1998519_IE00B0C18065_EUR LU0003_LXEUR_25428143_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,16099.77403,3.165331036,3.165331036,Other Bond,1,3.165331036,0.045,0,0.142439897,2293.250148,0,0.054776305,125.6157695,0
19686291,STENA INTERNATIONAL SA 144A FIX 6.125% 01.02.2025_19686291,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,5544.319622,0.339725848,1,Other Bond,1,1,0.075,0,0.075,415.8239717,0,0.054776305,22.77730068,0
20113426_LU0003_LU0003_LXEUR,LU0003 KINDER MORGAN INC/DELAWA EK7726343_IE00B5ZR2157_EUR LU0003_LXEUR_20113426_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,7.459200003,0.45753873,1,Other Bond,1,1,0.025,0,0.025,0.18648,0,0.054776305,0.010214685,0
19503911,WESTERN MIDSTREAM OPERAT STEP 4.350% 01.02.2025_19503911,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,9043.155091,3.047068521,3.047068521,Other Bond,1,3.047068521,0.045,0,0.137118083,1239.980094,0,0.054776305,67.92152778,0
25428026_LU0003_LU0003_LXEUR,LU0003 HUARONG FINANCE 2019 CO GTD FRN SR UNSEC BG1632218_IE00B0C18065_USD LU0003_LXEUR_25428026_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,13664.63617,1.390621023,1.390621023,Other Bond,1,1.390621023,0.025,0,0.034765526,475.0582583,0,0.054776305,26.02193603,0
14504631,USBR 2017-1 A ABS VAR 25.01.2057_14504631,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,970.1947773,3.194044944,3.194044944,Other Bond,1,3.194044944,0.011,0,0.035134494,34.08730296,0,0.054776305,1.867176502,0
14731185,PACIFIC GAS & ELECTRIC MBS FIX 3.950% 01.12.2047_14731185,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,917.5672939,15.50081342,15.50081342,Other Bond,4,0.500813423,0.01,0.25,0.255008134,233.9871237,0,0.054776305,12.81695004,0
