Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Category,Duration Class,Corrected Duration,Multiplication Factor,Step Up Factor,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
C_13265705-3_LU0003_1_CMBI_LU0003_LXFP,LU0003 IDINVEST PARTNERS IPD IV LU0003_LXFP_C_13265705-3_LU0003_1_CMBI_LU0003_LXFP,RC630,RC630,,LU0003_LXFP,OTHER_LIFE,BB,4,431322.4243,0.50137341,1,Other Bond,1,1,0.045,0,0.045,19409.50909,0,0,0,0
20892696,CREDIT MUTUEL ARKEA EMTN FIX TO FLOAT 1.250% 11.06.2029_20892696,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1559178.085,6.20230491,6.20230491,Other Bond,2,1.20230491,0.007,0.07,0.078416134,122264.7182,0,0.133433171,16314.16903,0
20435191,GIVAUDAN FIN EUROPE FIX 1.625% 22.04.2032_20435191,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1097940.521,9.27369441,9.27369441,Other Bond,2,4.27369441,0.007,0.07,0.099915861,109701.6724,0,0.133433171,14637.84198,0
19476382,CREDIT AGRICOLE SA EMTN FIX 0.875% 14.01.2032_19476382,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1008784.409,9.587528349,9.587528349,Other Bond,2,4.587528349,0.007,0.07,0.102112698,103009.6981,0,0.133433171,13744.91064,0
19035757,OP CORPORATE BANK PLC EMTN FIX 0.625% 12.11.2029_19035757,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1494538.536,7.704435637,7.704435637,Other Bond,2,2.704435637,0.007,0.07,0.088931049,132910.8805,0,0.133433171,17734.72021,0
4558086,DEUTSCHE TELEKOM INT FIN EMTN FIX 3.250% 17.01.2028_4558086,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,1216846.313,5.488873345,5.488873345,Other Bond,2,0.488873345,0.015,0.125,0.1323331,161029.0451,0,0.133433171,21486.61607,0
743648,VODAFONE GROUP PLC EMTN FIX 5.375% 06.06.2022_743648,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,527465.0574,0.430138322,1,Other Bond,1,1,0.025,0,0.025,13186.62643,0,0.133433171,1759.533377,0
9290119,JAB HOLDINGS BV FIX 2.125% 16.09.2022_9290119,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,409368.4998,0.709595744,1,Other Bond,1,1,0.025,0,0.025,10234.21249,0,0.133433171,1365.583423,0
5180794,VIER GAS TRANSPORT GMBH EMTN FIX 3.125% 10.07.2023_5180794,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1063197.25,1.493921405,1.493921405,Other Bond,1,1.493921405,0.014,0,0.0209149,22236.66382,0,0.133433171,2967.10856,0
20652550,BERTELSMANN SE & CO KGAA EMTN FIX 1.500% 15.05.2030_20652550,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,538264.8087,7.640279373,7.640279373,Other Bond,2,2.640279373,0.015,0.125,0.164604191,88600.64316,0,0.133433171,11822.26475,0
417599,HBOS PLC EMTN FIX TO FLOAT 4.500% 18.03.2030_417599,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,1156396.866,2.981010581,2.981010581,Other Bond,1,2.981010581,0.025,0,0.074525265,86180.78232,0,0.133433171,11499.37504,0
2007329,KONINKLIJKE KPN NV GMTN FIX 5.625% 30.09.2024_2007329,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,2332736.206,2.605695253,2.605695253,Other Bond,1,2.605695253,0.025,0,0.065142381,151959.9915,0,0.133433171,20276.50349,0
20784315,BANQUE FED CRED MUTUEL FIX 1.250% 03.06.2030_20784315,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1043056.03,8.008886926,8.008886926,Other Bond,2,3.008886926,0.007,0.07,0.091062208,94982.98569,0,0.133433171,12673.88095,0
4801529_LU0003_LU0003_LXCLA,LU0003 FLUVIUS SYSTEM OP EMTN FIX 3.750% 28.03.2033 LU0003_LXCLA_4801529_LU0003_LU0003_LXCLA,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,1270921.631,9.379232144,9.379232144,Other Bond,2,4.379232144,0.007,0.07,0.100654625,127924.1402,0,0.133433171,17069.32364,0
4992226,TELENOR ASA EMTN FIX 2.500% 22.05.2025_4992226,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,A,2,2195507.965,3.255176832,3.255176832,Other Bond,1,3.255176832,0.014,0,0.045572476,100054.7333,0,0.133433171,13350.62031,0
20173124,HEINEKEN NV EMTN FIX 2.250% 30.03.2030_20173124,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,677742.9657,7.454195634,7.454195634,Other Bond,2,2.454195634,0.015,0.125,0.161812935,109667.5781,0,0.133433171,14633.29268,0
20374651,SSE PLC EMTN FIX 1.750% 16.04.2030_20374651,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,BBB,3,1093612.9,7.484483093,7.484483093,Other Bond,2,2.484483093,0.015,0.125,0.162267246,177457.5539,0,0.133433171,23678.72408,0
C_20661631_LU0003_LU0003_LXCLA,LU0003 RECEIVABLES FROM CASH POOLING RECEIVABLES FROM CASH POOLING_LU0389 LU0003_LXCLA_C_20661631_LU0003_LU0003_LXCLA,RC630,RC630,,LU0003_LXCLA,PROFIT_PART,AA,1,515083.2188,0.246577267,1,Other Bond,1,1,0.011,0,0.011,5665.915406,0,0.133433171,756.0210578,0
14832156,DEUTSCHE BANK NY * FIX 3.700% 30.05.2024_14832156,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,17913.25525,2.326917348,2.326917348,Other Bond,1,2.326917348,0.025,0,0.058172934,1042.06661,0,0.063252303,65.91311335,0
24139359_LU0003_LU0003_LXEUR,LU0003 CARNIVAL CORP SEC REGS BK5445642_IE00BK9YL094_EUR LU0003_LXEUR_24139359_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,246.6621137,3.352713167,3.352713167,Other Bond,1,3.352713167,0.075,0,0.251453488,62.02404873,0,0.063252303,3.923163946,0
26192832_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA PPE7L31M0_IE00B5ZR2157_EUR LU0003_LXEUR_26192832_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.122894201,0.260274606,1,Other Bond,1,1,0.03,0,0.03,0.003686826,0,0.063252303,0.0002332,0
24748972_LU0003_LU0003_LXEUR,LU0003 EXPEDIA INC SR UNSEC EK8829526_IE00B5ZR2157_EUR LU0003_LXEUR_24748972_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,5.608822739,0.42191973,1,Other Bond,1,1,0.025,0,0.025,0.140220568,0,0.063252303,0.008869274,0
17745733,BMW FINANCE NV EMTN FIX 0.125% 13.07.2022_17745733,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,1.97283044,0.531512511,1,Other Bond,1,1,0.014,0,0.014,0.027619626,0,0.063252303,0.001747005,0
23039281,SANDS CHINA LTD FIX 3.800% 08.01.2026_23039281,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,33002.10444,3.686831764,3.686831764,Other Bond,1,3.686831764,0.025,0,0.092170794,3041.830173,0,0.063252303,192.4027649,0
26192966_LU0003_LU0003_LXEUR,LU0003 TRATON FINANCE LUX SA SR UNSEC BS2883343_IE00B5ZR2157_EUR LU0003_LXEUR_26192966_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,4.051244175,2.859613727,2.859613727,Other Bond,1,2.859613727,0.03,0,0.085788412,0.347549804,0,0.063252303,0.021983326,0
21026165,CAESARS RESORT / FINCO 144A FIX 5.750% 01.07.2025_21026165,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,6140.919513,0.485234039,1,Other Bond,1,1,0.075,0,0.075,460.5689634,0,0.063252303,29.1320478,0
18992190_LU0003_LU0003_LXEUR,LU0003 AGILE GROUP HOLDINGS LTD PERP FIX TO FLOAT 7.875% 31.01.2198 LU0003_LXEUR_18992190_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,248.5439226,2.169527949,2.169527949,Other Bond,1,2.169527949,0.045,0,0.097628758,24.2650344,0,0.063252303,1.534819317,0
25428029_LU0003_LU0003_LXEUR,LU0003 BECTON DICKINSON AND CO SR UNSEC BQ9087603_IE00B5ZR2157_EUR LU0003_LXEUR_25428029_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,0.861435707,1.616507695,1.616507695,Other Bond,1,1.616507695,0.025,0,0.040412692,0.034812936,0,0.063252303,0.002201998,0
26192910_LU0003_LU0003_LXEUR,LU0003 LOGAN PROPERTY HOLDINGS SR UNSEC ZR4416379_IE00BGSXQQ02_USD LU0003_LXEUR_26192910_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,89.35877241,2.288235035,2.288235035,Other Bond,1,2.288235035,0.045,0,0.102970577,9.201324318,0,0.063252303,0.582004957,0
24748968_LU0003_LU0003_LXEUR,LU0003 ENERGIZER GAMMA ACQ BV SR UNSEC BP9956718_IE00BK9YL094_EUR LU0003_LXEUR_24748968_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,159.9925049,6.620848495,6.620848495,Other Bond,2,1.620848495,0.042,0.375,0.443075637,70.88878099,0,0.063252303,4.483878681,0
8791617,MCDONALD'S CORP GMTN FIX 1.125% 26.05.2022_8791617,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,0.995936466,0.400001326,1,Other Bond,1,1,0.025,0,0.025,0.024898412,0,0.063252303,0.001574882,0
23513473,NEXTERA ENERGY CAPITAL VAR 01.03.2023_23513473,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1228.305067,1.159308037,1.159308037,Other Bond,1,1.159308037,0.025,0,0.028982701,35.5995984,0,0.063252303,2.251756598,0
21706559_LU0003_LU0003_LXEUR,LU0003 REPUBLIC OF ARGENTINA STEP 2.500% 09.07.2041 LU0003_LXEUR_21706559_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,109792.7995,0.084930704,1,Other Bond,1,1,0.075,0,0.075,8234.459959,0,0.063252303,520.8485594,0
17822146,EDISON INTERNATIONAL FIX 5.750% 15.06.2027_17822146,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,150.2484006,4.633574456,4.633574456,Other Bond,1,4.633574456,0.025,0,0.115839361,17.40467877,0,0.063252303,1.100886022,0
23595946,SOUTHERN CAL EDISON MBS VAR 01.04.2024_23595946,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,541.8038721,1.238758069,1.238758069,Other Bond,1,1.238758069,0.014,0,0.017342613,9.396294856,0,0.063252303,0.594337293,0
19612059,ITAU UNIBANCO HLDG SA/KY REGS FIX 2.900% 24.01.2023_19612059,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,5589.260143,1.044476109,1.044476109,Other Bond,1,1.044476109,0.045,0,0.047001425,262.7031907,0,0.063252303,16.61658192,0
19854528,MUTHOOT FINANCE LTD 144A FIX 4.400% 02.09.2023_19854528,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,31.74153187,1.608356752,1.608356752,Other Bond,1,1.608356752,0.045,0,0.072376054,2.29732682,0,0.063252303,0.145311213,0
24359615,ONEMAIN FINANCE CORP FIX 3.500% 15.01.2027_24359615,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,9814.783414,1.955550118,1.955550118,Other Bond,1,1.955550118,0.045,0,0.087999755,863.6985386,0,0.063252303,54.63092199,0
24083947,GE CAPITAL FUNDING LLC FIX 4.550% 15.05.2032_24083947,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,8440.873924,8.260773749,8.260773749,Other Bond,2,3.260773749,0.015,0.125,0.173911606,1467.965942,0,0.063252303,92.85222711,0
16636568,DEUTSCHE BANK AG EMTN FIX 2.625% 12.02.2026_16636568,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,3852.659941,3.884228267,3.884228267,Other Bond,1,3.884228267,0.025,0,0.097105707,374.1152662,0,0.063252303,23.66365231,0
17069409,HARLEY-DAVIDSON FINL SER REGS FIX 4.050% 04.02.2022_17069409,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,395.1287118,0.095890341,1,Other Bond,1,1,0.025,0,0.025,9.878217794,0,0.063252303,0.624820029,0
25961013_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA REGS PPE0JIBS1_IE00B5ZR2157_GBP LU0003_LXEUR_25961013_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.146215071,0.126024856,1,Other Bond,1,1,0.03,0,0.03,0.004386452,0,0.063252303,0.000277453,0
12334819,SUNCORP-METWAY LTD 144A FIX 2.800% 04.05.2022_12334819,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,147.6954612,0.33972581,1,Other Bond,1,1,0.014,0,0.014,2.067736457,0,0.063252303,0.130789094,0
4337950,SPRINT COMMUNICATIONS FIX 6.000% 15.11.2022_4337950,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,255.1352216,0.859713976,1,Other Bond,1,1,0.045,0,0.045,11.48108497,0,0.063252303,0.72620507,0
22859854,VERISURE HOLDING AB REGS FIX 3.250% 15.02.2027_22859854,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,598.8153567,1.101975351,1.101975351,Other Bond,1,1.101975351,0.075,0,0.082648151,49.49098222,0,0.063252303,3.130418622,0
18686747,SERVICE PROPERTIES TRUST FIX 4.750% 01.10.2026_18686747,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,2495.522811,4.080839738,4.080839738,Other Bond,1,4.080839738,0.075,0,0.30606298,763.7871491,0,0.063252303,48.31129647,0
23914485_LU0003_LU0003_LXEUR,LU0003 KIA MOTORS CORP SR UNSEC REGS AP3638768_IE00B67B7N93_USD LU0003_LXEUR_23914485_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,3610.997783,1.293437562,1.293437562,Other Bond,1,1.293437562,0.025,0,0.032335939,116.7650043,0,0.063252303,7.385655472,0
455581,GENERAL ELECTRIC CO EMTN FIX 4.125% 19.09.2035_455581,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,10134.8118,11.11299677,11.11299677,Other Bond,3,1.112996768,0.01,0.2,0.211129968,2139.762487,0,0.063252303,135.344906,0
18003004,MITSUBISHI UFJ FIN GRP FIX 2.623% 18.07.2022_18003004,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,102.4669176,0.538807713,1,Other Bond,1,1,0.014,0,0.014,1.434536846,0,0.063252303,0.09073776,0
25428135_LU0003_LU0003_LXEUR,LU0003 CK HUTCHISON GROUP CO GTD SR UNSEC ZQ0129275_IE00B5ZR2157_EUR LU0003_LXEUR_25428135_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,7.792109397,1.790886303,1.790886303,Other Bond,1,1.790886303,0.014,0,0.025072408,0.195366948,0,0.063252303,0.012357409,0
25428187_LU0003_LU0003_LXEUR,LU0003 MPT OPER PARTNERSP/FINL SR UNSEC ZQ7313708_IE00B5ZR2157_GBP LU0003_LXEUR_25428187_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,16.47141057,1.904419582,1.904419582,Other Bond,1,1.904419582,0.03,0,0.057132587,0.941054305,0,0.063252303,0.059523852,0
19005883,HYUNDAI CAPITAL AMERICA REGS FIX 2.850% 01.11.2022_19005883,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,148.5847028,0.828663009,1,Other Bond,1,1,0.025,0,0.025,3.71461757,0,0.063252303,0.234958117,0
7062459,ECOPETROL SA FIX 5.875% 28.05.2045_7062459,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,253.168866,12.34667537,12.34667537,Other Bond,3,2.346675366,0.018,0.35,0.392240157,99.30299564,0,0.063252303,6.281143206,0
25290256,CLECO POWER LLC 144A VAR 15.06.2023_25290256,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,336.6102759,0.202741998,1,Other Bond,1,1,0.025,0,0.025,8.415256898,0,0.063252303,0.532284382,0
13275738,BANCO DO BRASIL (CAYMAN) 144A FIX 4.625% 15.01.2025_13275738,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,12294.98718,2.819867378,2.819867378,Other Bond,1,2.819867378,0.045,0,0.126894032,1560.160497,0,0.063252303,98.68374504,0
16711402_LU0003_LU0003_LXEUR,LU0003 EASY TACTIC LTD FIX 9.125% 28.07.2022 LU0003_LXEUR_16711402_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,C,6,54.06010161,0.084934113,1,Other Bond,1,1,0.075,0,0.075,4.054507621,0,0.063252303,0.256456946,0
25428066_LU0003_LU0003_LXEUR,LU0003 GENERAL MOTORS FINL CO SR UNSEC AO9525475_IE00B5ZR2157_GBP LU0003_LXEUR_25428066_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,2.117057522,2.619862769,2.619862769,Other Bond,1,2.619862769,0.025,0,0.065496569,0.138660005,0,0.063252303,0.008770565,0
21906268,SCHAEFFLER AG EMTN FIX 2.750% 12.10.2025_21906268,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,3667.417306,3.378206021,3.378206021,Other Bond,1,3.378206021,0.045,0,0.152019271,557.5181051,0,0.063252303,35.26430432,0
22623425_LU0003_LU0003_LXEUR,LU0003 INTESA SANPAOLO SPA SUB 144A 46115HAT4_IE00B0C18065_USD LU0003_LXEUR_22623425_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,10993.30461,2.373674552,2.373674552,Other Bond,1,2.373674552,0.025,0,0.059341864,652.3631845,0,0.063252303,41.26347406,0
17798236,LMIRT CAPITAL PTE LTD FIX 7.250% 19.06.2024_17798236,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,245.6131799,0.465757129,1,Other Bond,1,1,0.075,0,0.075,18.42098849,0,0.063252303,1.165169953,0
24139072_LU0003_LU0003_LXEUR,LU0003 BARCLAYS BANK PLC SUB EMTN 5752449C4_IE00B5ZR2157_EUR LU0003_LXEUR_24139072_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,15.44669422,0.243835163,1,Other Bond,1,1,0.014,0,0.014,0.216253719,0,0.063252303,0.013678546,0
21227852,AVANTOR FUNDING INC REGS FIX 3.875% 15.07.2028_21227852,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,191.6145076,1.482264642,1.482264642,Other Bond,1,1.482264642,0.045,0,0.066701909,12.78105343,0,0.063252303,0.808431069,0
11357846,CNP ASSURANCES FIX 1.875% 20.10.2022_11357846,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,1.18009504,0.802748462,1,Other Bond,1,1,0.014,0,0.014,0.016521331,0,0.063252303,0.001045012,0
11798103,COOPERAT RABOBANK UA/NY FIX 2.750% 10.01.2022_11798103,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,30.96521703,0.027397091,1,Other Bond,1,1,0.014,0,0.014,0.433513038,0,0.063252303,0.027420698,0
21736767,DOMINION ENERGY INC D VAR 15.09.2023_21736767,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,2546.040177,0.057534425,1,Other Bond,1,1,0.025,0,0.025,63.65100442,0,0.063252303,4.026072642,0
16092812,AT&T INC VAR 15.02.2023_16092812,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,2418.180476,1.118507087,1.118507087,Other Bond,1,1.118507087,0.025,0,0.027962677,67.61879997,0,0.063252303,4.27704485,0
22623763_LU0003_LU0003_LXEUR,LU0003 PETROBRAS GLOBAL FINANCE CO GTD EMTN EI8991800_IE00B0C18065_GBP LU0003_LXEUR_22623763_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,14610.04623,4.441440695,4.441440695,Other Bond,1,4.441440695,0.045,0,0.199864831,2920.034425,0,0.063252303,184.6989033,0
22554064,UNITED GROUP BV 144A FIX 3.625% 15.02.2028_22554064,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,2332.454355,1.098765317,1.098765317,Other Bond,1,1.098765317,0.075,0,0.082407399,192.2114963,0,0.063252303,12.15781987,0
25772357,FEDERAL HOME LOAN BANK FIX 1.000% 08.11.2024_25772357,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,1122.922477,0.021917881,1,Other Bond,1,1,0.011,0,0.011,12.35214724,0,0.063252303,0.781301765,0
24139104_LU0003_LU0003_LXEUR,LU0003 L-BANK BW FOERDERBANK BH1669416_IE00BDQZ6S97_USD LU0003_LXEUR_24139104_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,144.8379823,0.268490165,1,Other Bond,1,1,0.009,0,0.009,1.30354184,0,0.063252303,0.082452024,0
11841708,AVIATION CAPITAL GROUP 144A FIX 2.875% 20.01.2022_11841708,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,4961.768367,0.054790151,1,Other Bond,1,1,0.025,0,0.025,124.0442092,0,0.063252303,7.846081951,0
18923343,ZF EUROPE FINANCE BV FIX 2.000% 23.02.2026_18923343,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,10998.33604,3.863824344,3.863824344,Other Bond,1,3.863824344,0.045,0,0.173872095,1912.303734,0,0.063252303,120.9576159,0
24926976,FORD MOTOR CREDIT CO LLC FIX 2.700% 10.08.2026_24926976,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,9820.722973,4.246814283,4.246814283,Other Bond,1,4.246814283,0.045,0,0.191106643,1876.805397,0,0.063252303,118.7122643,0
18188305,DAIMLER FINANCE NA LLC 144A FIX 2.550% 15.08.2022_18188305,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,12.1306924,0.615682871,1,Other Bond,1,1,0.014,0,0.014,0.169829694,0,0.063252303,0.010742119,0
14455838,CORESTATE CAPITAL HOLD FIX 3.500% 15.04.2023_14455838,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,39404.30436,1.259752657,1.259752657,Other Bond,1,1.259752657,0.045,0,0.05668887,2233.785471,0,0.063252303,141.2920763,0
25474336,JPMORGAN CHASE & CO VAR 22.09.2027_25474336,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,1278.973419,4.550843985,4.550843985,Other Bond,1,4.550843985,0.014,0,0.063711816,81.48571885,0,0.063252303,5.154159409,0
17849859_LU0003_LU0003_LXEUR,LU0003 MEAG TXB-PLT VOGTLE 626207YF5_IE0033386453_USD LU0003_LXEUR_17849859_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,2384.097947,17.1346307,17.1346307,Other Bond,4,2.134630703,0.012,0.295,0.320615568,764.3789185,0,0.063252303,48.34872724,0
