"Asset_ID","Rating_PQ","Rating_CQ","MV_PQ","MV_CQ","CC_PQ","CC_CQ","LT_Flag_PQ","LT_Flag_CQ","deltaMV","deltaCC","CheckRating","Check_LT_Flag","CC_MV_Ratio_PQ","CC_MV_Ratio_CQ","delta_CC_MV_ratio"
"10661715","BBB","BBB",2953.991291,2789.6034273,359.9482291,334.4244953,"N","N",-164.3878637,-25.5237338,"No Change in Rating","No Change in LT_Flag",0.121851486223627,0.119882450683566,-0.00196903554006042
"10849654","BBB","BBB",19436.95398,5481.335751,4083.367121,1138.1284042,"N","N",-13955.618229,-2945.2387168,"No Change in Rating","No Change in LT_Flag",0.210082666512544,0.207637053430336,-0.00244561308220742
"10875059","NA","CCC",0,139.03336748,0,10.42750256,"NA","N",139.03336748,10.42750256,"Missing Asset ID","Missing Asset ID",0,0.0749999999928075,0.0749999999928075
"10900818","BB","BB",77711.96331,76004.69538,11283.56056,10175.830823,"N","N",-1707.26793,-1107.729737,"No Change in Rating","No Change in LT_Flag",0.145197213908866,0.133884239284481,-0.0113129746243849
"10927152","BBB","BBB",156.414032509,321.069461,17.983043828,35.60814971,"N","N",164.655428491,17.625105882,"No Change in Rating","No Change in LT_Flag",0.114970783244561,0.110904816668316,-0.00406596657624538
"11002190","A","A",537.553679682,693.6227224,7.52575151515,9.710718114,"N","N",156.069042718,2.18496659885,"No Change in Rating","No Change in LT_Flag",0.0139999999992596,0.0140000000005767,1.31707492134758e-12
"11009289","B","B",13327.84983,12844.467638,2751.095847,2407.0810302,"N","N",-483.382192000001,-344.0148168,"No Change in Rating","No Change in LT_Flag",0.206417080181042,0.187402163954131,-0.0190149162269116
"11009660","BBB","BBB",2558.537052,2429.2774569,327.1738093,299.83170569,"N","N",-129.2595951,-27.34210361,"No Change in Rating","No Change in LT_Flag",0.127875345422201,0.123424232517522,-0.0044511129046791
"11025789","BBB","BBB",186.0286819367,1818.4324539,5.32442181107,45.46081135,"N","N",1632.4037719633,40.13638953893,"No Change in Rating","No Change in LT_Flag",0.0286215101651999,0.0250000000013748,-0.0036215101638251
"11029611","B","B",489.711716733,383.2804267,36.72837876,28.746032002,"N","N",-106.431290033,-7.982346758,"No Change in Rating","No Change in LT_Flag",0.0750000000102611,0.0749999999986955,-1.15656512145179e-11
"11063578","A","A",7301.348828588,6888.396908,118.8979494629,96.43755671,"N","N",-412.951920587999,-22.4603927529,"No Change in Rating","No Change in LT_Flag",0.0162843814552952,0.0139999999997097,-0.00228438145558558
"11082668","BB","BB",4504.683602236,4687.546204,202.710762071,210.93957921,"N","N",182.862601764001,8.22881713899997,"No Change in Rating","No Change in LT_Flag",0.0449999999934246,0.0450000000063999,1.29753013888845e-11
"11114722","BBB","BBB",22829.00016386,22208.134373,2539.650675233,2329.9745224,"N","N",-620.86579086,-209.676152833,"No Change in Rating","No Change in LT_Flag",0.111246688729428,0.104915364940907,-0.00633132378852108
"11163655","BBB","BBB",1149.95457,1138.1259658,131.8555259,123.36832975,"N","N",-11.8286042000002,-8.48719615,"No Change in Rating","No Change in LT_Flag",0.114661508671599,0.10839602421625,-0.00626548445534882
"11218526","BBB","BBB",429.2499201,416.4213718,54.89328676,52.10905303,"N","N",-12.8285483,-2.78423373,"No Change in Rating","No Change in LT_Flag",0.12788187997149,0.125135395440336,-0.00274648453115475
"11238601","BBB","BBB",154.517758474,136.41291601,18.908385131,16.041737206,"N","N",-18.104842464,-2.866647925,"No Change in Rating","No Change in LT_Flag",0.122370304343896,0.117596908527518,-0.00477339581637777
"11252201","A","A",600.637655088,591.6942772,8.40892717104,8.28371988,"N","N",-8.94337788799999,-0.125207291040001,"No Change in Rating","No Change in LT_Flag",0.0139999999996803,0.0139999999986479,-1.03239118642851e-12
"11252237","NA","A",0,79.20530873,0,1.108874322,"NA","N",79.20530873,1.108874322,"Missing Asset ID","Missing Asset ID",0,0.0139999999972224,0.0139999999972224
"11258732","A","A",672.608999405,657.9617923,9.41652599266,9.211465092,"N","N",-14.6472071049999,-0.205060900659998,"No Change in Rating","No Change in LT_Flag",0.0140000000014719,0.013999999999696,-1.77584683069831e-12
"11262381","BB","BB",32195.42956545,29680.759023,13377.77053942,11970.560176,"N","N",-2514.67054245,-1407.21036342,"No Change in Rating","No Change in LT_Flag",0.415517690553697,0.40331044656654,-0.0122072439871567
"11354555","A","A",519.67869319,1058.8608029,7.275501705,14.824051242,"N","N",539.18210971,7.548549537,"No Change in Rating","No Change in LT_Flag",0.0140000000006543,0.0140000000013222,6.67924049402302e-13
"11357846","BBB","BBB",4.134203038,3.677267266,0.133204237,0.095308767,"N","N",-0.456935772,-0.03789547,"No Change in Rating","No Change in LT_Flag",0.032220052033158,0.0259183682081595,-0.00630168382499853
"11359229","BBB","BBB",248.197661962,222.11347763,30.404092699,25.802817327,"N","N",-26.084184332,-4.601275372,"No Change in Rating","No Change in LT_Flag",0.122499512923111,0.116169525606108,-0.00632998731700309
"11372165","NR","NR",316.752287269,252.91321188,25.45741812,18.420517327,"N","N",-63.839075389,-7.036900793,"No Change in Rating","No Change in LT_Flag",0.0803701161544587,0.0728333533470762,-0.00753676280738248
"11384399","A","A",8678.00827453,8193.18672,158.5978620185,121.31086452,"N","N",-484.821554530001,-37.2869974985,"No Change in Rating","No Change in LT_Flag",0.0182758366898526,0.0148063102509154,-0.00346952643893721
"11386214","A","A",4345.490613973,4603.958801,60.83686859762,64.45542321,"N","N",258.468187027001,3.61855461238,"No Change in Rating","No Change in LT_Flag",0.0140000000004598,0.0139999999991312,-1.32860736301588e-12
"11386216","A","A",288928.4962066,281091.57077,38635.91375543,37187.3318,"N","N",-7836.9254366,-1448.58195543,"No Change in Rating","No Change in LT_Flag",0.1337213679602,0.132296147117226,-0.0014252208429742
"11388706","BBB","BBB",1492.056031201,1428.1617071,37.3014007751,35.70404268,"N","N",-63.8943241009999,-1.5973580951,"No Change in Rating","No Change in LT_Flag",0.0249999999966992,0.0250000000017505,5.05131353412125e-12
"11393825","A","A",14046.400533081,13258.645093,256.4048855956,196.11924771,"N","N",-787.755440081,-60.2856378856,"No Change in Rating","No Change in LT_Flag",0.0182541345728918,0.0147918016007188,-0.00346233297217301
"11396651","NA","BBB",0,34.47466288,0,0.861866572,"NA","N",34.47466288,0.861866572,"Missing Asset ID","Missing Asset ID",0,0.025,0.025
"11401432","A","A",18359.412006497,17346.801394,340.440935808,261.49866235,"N","N",-1012.610612497,-78.942273458,"No Change in Rating","No Change in LT_Flag",0.0185431284884029,0.0150747481573432,-0.00346838033105966
"11410887","AA","AA",1040.080447642,955.5616156,76.8110631864,70.41448488,"N","N",-84.5188320420001,-6.3965783064,"No Change in Rating","No Change in LT_Flag",0.073851078885812,0.07368910987052,-0.000161969015291988
"11413498","A","A",219.7997588,226.3718532,15.42565465,15.199518954,"N","N",6.5720944,-0.226135695999998,"No Change in Rating","No Change in LT_Flag",0.0701804894337309,0.0671440319948752,-0.00303645743885565
"11418404","BBB","A",137.331445799,132.96536082,3.433286146,1.861515051,"N","N",-4.36608497900002,-1.571771095,"Change in Rating","No Change in LT_Flag",0.0250000000074637,0.01399999999639,-0.0110000000110737
"11426623","BBB","BBB",139.082715925,134.67603477,3.477067899,3.366900869,"N","N",-4.406681155,-0.11016703,"No Change in Rating","No Change in LT_Flag",0.0250000000062912,0.0249999999981437,-8.14752779132455e-12
"11442823","A","A",88.800857011,85.73000776,1.243211998,1.200220109,"N","N",-3.070849251,-0.0429918890000001,"No Change in Rating","No Change in LT_Flag",0.0139999999982658,0.0140000000041992,5.9334464425076e-12
"11479489","NR","NR",415.221925242,326.6358703,12.456657762,9.79907611,"N","N",-88.586054942,-2.657581652,"No Change in Rating","No Change in LT_Flag",0.0300000000114156,0.0300000000030615,-8.3540674378213e-12
"11519512","BBB","BBB",12092.73957,11666.863671,1415.225513,1318.4083338,"N","N",-425.875899000001,-96.8171792000001,"No Change in Rating","No Change in LT_Flag",0.117031008962678,0.113004520407411,-0.00402648855526705
"11522747","A","A",35.734011076,34.61459707,0.500276155,0.484604359,"N","N",-1.119414006,-0.015671796,"No Change in Rating","No Change in LT_Flag",0.013999999998209,0.0140000000005778,2.36880133563933e-12
"11578696","A","A",2920.771158599,2822.3224924,40.8907962284,39.5125149,"N","N",-98.4486661989999,-1.3782813284,"No Change in Rating","No Change in LT_Flag",0.0140000000027438,0.0140000000022676,-4.76159042750446e-13
"11583646","BBB","BBB",4385.541766,4231.497542,519.9615801,483.1212528,"N","N",-154.044224,-36.8403273,"No Change in Rating","No Change in LT_Flag",0.118562678876104,0.114172641719568,-0.00439003715653567
"11583648","NA","AAA",0,966.0657658,0,8.694591893,"NA","N",966.0657658,8.694591893,"Missing Asset ID","Missing Asset ID",0,0.0090000000008281,0.0090000000008281
"11642979","BBB","BBB",338.3971748,351.8785837,29.76974565,28.739048614,"N","N",13.4814089,-1.030697036,"No Change in Rating","No Change in LT_Flag",0.0879727960719369,0.0816731962252694,-0.0062995998466675
"11645329","BBB","BBB",5893.00111652,12752.063495,147.325027888,318.8015874,"N","N",6859.06237848,171.476559512,"No Change in Rating","No Change in LT_Flag",0.0249999999957577,0.0250000000019605,6.20278481355818e-12
"11773262","BBB","BBB",17.35614179,15.550304598,0.433903545,0.388757614,"N","N",-1.805837192,-0.045145931,"No Change in Rating","No Change in LT_Flag",0.0250000000144041,0.0249999999389079,-7.54961787530206e-11
"11773266","BBB","BBB",2015.305430524,2171.2057714,50.3826357581,54.28014429,"N","N",155.900340876,3.8975085319,"No Change in Rating","No Change in LT_Flag",0.024999999997519,0.0250000000023029,4.78388162417076e-12
"11774423","A","A",298.136354957,287.91488978,4.173908969,4.030808456,"N","N",-10.221465177,-0.143100513,"No Change in Rating","No Change in LT_Flag",0.013999999998665,0.0139999999968046,-1.86043194738694e-12
"11798103","A","A",65.21560605,62.3352069,0.913018484,0.872692897,"N","N",-2.88039915,-0.040325587,"No Change in Rating","No Change in LT_Flag",0.0139999999892664,0.0140000000064169,1.71505466078914e-11
"11798507","BBB","BBB",9781.203122,9346.66037,1267.360766,1199.2444822,"N","N",-434.542752000001,-68.1162838,"No Change in Rating","No Change in LT_Flag",0.129571050738067,0.128307270696303,-0.00126378004176358
"11804267","BBB","BBB",1025.711858,1065.6485898,25.64279644,26.64121475,"N","N",39.9367318000002,0.998418310000002,"No Change in Rating","No Change in LT_Flag",0.0249999999902507,0.025000000004692,1.44413023206447e-11
"11812756","NA","BBB",0,4882.327078,0,122.05817696,"NA","N",4882.327078,122.05817696,"Missing Asset ID","Missing Asset ID",0,0.0250000000020482,0.0250000000020482
"11813146","BBB","BBB",1397.284546,1347.3279885,173.5053343,161.76559267,"N","N",-49.9565575000001,-11.73974163,"No Change in Rating","No Change in LT_Flag",0.124173229280101,0.120064003754643,-0.00410922552545781
"11821205","BBB","BBB",11250.79747,10726.159891,692.9276516,592.9242474,"N","N",-524.637579,-100.0034042,"No Change in Rating","No Change in LT_Flag",0.0615892032051662,0.0552783338515684,-0.00631086935359786
"11821209","BBB","BBB",4468.782357625,4479.943393,111.7195589906,111.99858481,"N","N",11.1610353749993,0.279025819400005,"No Change in Rating","No Change in LT_Flag",0.0250000000111831,0.0249999999966517,-1.45313865107521e-11
"11821210","BBB","BBB",3775.708356148,4233.131158,94.3927088988,105.82827893,"N","N",457.422801852,11.4355700312,"No Change in Rating","No Change in LT_Flag",0.0249999999987022,0.0249999999952754,-3.42686642951229e-12
"11828354","BBB","BBB",189.627587472,1411.3498919,4.740689686,35.28374729,"N","N",1221.722304428,30.543057604,"No Change in Rating","No Change in LT_Flag",0.0249999999957812,0.0249999999946859,-1.09526623881528e-12
"11835384","B","B",403.289076048,312.8970387,74.545459475,52.52670854,"N","N",-90.392037348,-22.018750935,"No Change in Rating","No Change in LT_Flag",0.184843735926354,0.167872181719053,-0.0169715542073013
"11841694","A","A",984.212203495,918.5733434,13.77897085194,12.860026807,"N","N",-65.638860095,-0.91894404494,"No Change in Rating","No Change in LT_Flag",0.0140000000030583,0.0139999999993468,-3.71146863242799e-12
"11841708","BBB","BBB",3927.903819,6236.775701,98.19759549,155.91939249,"N","N",2308.871882,57.721797,"No Change in Rating","No Change in LT_Flag",0.0250000000038188,0.0249999999943881,-9.43070274650459e-12
"11842055","BBB","BBB",22.28187398,19.813360423,0.557046849,0.495334011,"N","N",-2.468513557,-0.061712838,"No Change in Rating","No Change in LT_Flag",0.0249999999775602,0.0250000000214502,4.38899368238044e-11
"11854063","B","B",856.5757372,346.4802681,311.84958398,122.79347122,"N","N",-510.0954691,-189.05611276,"No Change in Rating","No Change in LT_Flag",0.364065394846909,0.354402494241201,-0.00966290060570785
"11864945","BBB","BBB",10379.37946,4126.931956,260.6711164,103.1732989,"N","N",-6252.447504,-157.4978175,"No Change in Rating","No Change in LT_Flag",0.0251143257074831,0.025,-0.000114325707483102
"11866824","BBB","BBB",3575.629608,963.5594162,218.8352923,54.29783132,"N","N",-2612.0701918,-164.53746098,"No Change in Rating","No Change in LT_Flag",0.0612018906573502,0.0563513058012914,-0.00485058485605882
"11872953","A","A",30.50811112,27.10954477,0.427113556,0.379533627,"N","N",-3.39856635,-0.047579929,"No Change in Rating","No Change in LT_Flag",0.014000000010489,0.0140000000081152,-2.37379040035623e-12
"11877040","BBB","BBB",3055.705183456,2962.2009381,76.3926295814,74.05502344,"N","N",-93.5042453560004,-2.3376061414,"No Change in Rating","No Change in LT_Flag",0.0249999999983637,0.0249999999957802,-2.58355142834787e-12
"11879433","BB","BB",2382.281734,2291.1921182,461.0306976,431.0527009,"N","N",-91.0896158,-29.9779967,"No Change in Rating","No Change in LT_Flag",0.193524842599494,0.188134682149065,-0.00539016045042914
"11882841","BB","BB",3052.317131,2920.8246863,141.5279656,131.43711087,"N","N",-131.4924447,-10.09085473,"No Change in Rating","No Change in LT_Flag",0.0463673856699263,0.044999999995378,-0.0013673856745483
"11899219","BB","BB",487.559953574,420.3965818,21.940197913,18.917846183,"N","N",-67.163371774,-3.02235173,"No Change in Rating","No Change in LT_Flag",0.0450000000044507,0.0450000000047574,3.06685232764892e-13
"11899224","B","B",533.269432983,423.1212527,39.995207473,31.73409396,"N","N",-110.148180283,-8.26111351299999,"No Change in Rating","No Change in LT_Flag",0.0749999999986404,0.0750000000177254,1.90849697156992e-11
"11911959","A","A",183.6804323,190.1088106,2.571526052,2.661523348,"N","N",6.42837829999999,0.0899972960000004,"No Change in Rating","No Change in LT_Flag",0.0139999999989112,0.0139999999978959,-1.01520701567548e-12
"11911975","BBB","BBB",1500.263742187,3663.630175,37.5065935597,91.59075438,"N","N",2163.366432813,54.0841608203,"No Change in Rating","No Change in LT_Flag",0.0250000000033494,0.0250000000013648,-1.98464508716079e-12
"11911985","A","A",255.849647452,247.18432479,3.581895065,3.460580546,"N","N",-8.66532266199999,-0.121314519,"No Change in Rating","No Change in LT_Flag",0.0140000000026265,0.0139999999957117,-6.91484022818933e-12
"11938366","A","A",1533.618174093,1448.4151156,21.47065443134,20.277811615,"N","N",-85.2030584929998,-1.19284281634,"No Change in Rating","No Change in LT_Flag",0.0139999999961125,0.0139999999976526,1.54014301312344e-12
"11975419","B","B",2401.484783,2127.3934401,445.1285817,352.2161069,"N","N",-274.0913429,-92.9124748,"No Change in Rating","No Change in LT_Flag",0.185355570375063,0.165562279294912,-0.0197932910801512
"11984772","BB","BB",26106.493933356,25278.470393,2985.032064406,2603.8933147,"N","N",-828.023540356,-381.138749706,"No Change in Rating","No Change in LT_Flag",0.114340595563162,0.103008341652708,-0.0113322539104543
"11986525","BBB","BBB",894.290800506,472.9846804,22.357270007,11.82461701,"N","N",-421.306120106,-10.532652997,"No Change in Rating","No Change in LT_Flag",0.0249999999936821,0.025,6.31785249116668e-12
"11986935","BB","BB",55060.4732,55873.60347,13403.32688,13239.943,"N","N",813.130270000001,-163.383880000001,"No Change in Rating","No Change in LT_Flag",0.243429198861299,0.236962396869729,-0.00646680199156974
"11998306","A","A",72.60181094,69.31065008,1.016425353,0.970349101,"N","N",-3.29116085999999,-0.0460762520000001,"No Change in Rating","No Change in LT_Flag",0.0139999999977962,0.0139999999982687,4.72462347023139e-13
"12012728","A","A",0.802715428,0.713399189,0.011238016,0.009987589,"N","N",-0.089316239,-0.001250427,"No Change in Rating","No Change in LT_Flag",0.0140000000099662,0.0140000004962159,4.86249698491981e-10
"12014225","AA","AA",355.7214345,367.094603,3.91293577871,4.038040634,"N","N",11.3731685,0.12510485529,"No Change in Rating","No Change in LT_Flag",0.0109999999977792,0.0110000000027241,4.94493161695697e-12
"12040183","BBB","BBB",1793.500000547,1701.8462665,44.8375000036,42.54615665,"N","N",-91.6537340469999,-2.2913433536,"No Change in Rating","No Change in LT_Flag",0.0249999999943825,0.024999999992655,-1.72745498461246e-12
"12041225","BBB","BBB",23222.14564,22252.471509,580.5536411,556.3117877,"N","N",-969.674131,-24.2418534000001,"No Change in Rating","No Change in LT_Flag",0.0250000000043062,0.0249999999988765,-5.42970876593607e-12
"12046707","BB","BB",40261.2360087,38324.49917,15426.41501839,14753.141573,"N","N",-1936.7368387,-673.273445389999,"No Change in Rating","No Change in LT_Flag",0.383158008737152,0.384953277733858,0.00179526899670585
"12051925","A","A",24.96984497,22.190513365,0.34957783,0.310667187,"N","N",-2.779331605,-0.038910643,"No Change in Rating","No Change in LT_Flag",0.0140000000168203,0.0139999999950429,-2.17773594296533e-11
"12055728","BB","BB",2409.128535,2377.1415513,108.4107841,106.97136981,"N","N",-31.9869836999997,-1.43941429,"No Change in Rating","No Change in LT_Flag",0.0450000000103772,0.045000000000631,-9.74618996618659e-12
"12057776","A","A",652.317034442,630.2922151,9.132438482,8.824091011,"N","N",-22.024819342,-0.308347470999999,"No Change in Rating","No Change in LT_Flag",0.0139999999997118,0.0139999999993654,-3.46420808705616e-13
"12057777","A","A",909.46725249,878.641952,12.732541535,12.300987328,"N","N",-30.82530049,-0.431554207,"No Change in Rating","No Change in LT_Flag",0.0140000000001539,0.014,-1.5393589181123e-13
"12061918","NR","NR",42.776080757,37.8446189,1.283282423,1.135338567,"N","N",-4.931461857,-0.147943856,"No Change in Rating","No Change in LT_Flag",0.0300000000067795,0.03,-6.77948669425277e-12
"12074508","BBB","BBB",978.8602123,972.5250116,120.7277265,113.89242793,"N","N",-6.33520069999997,-6.83529857000001,"No Change in Rating","No Change in LT_Flag",0.123335002263837,0.11711002449451,-0.00622497776932615
"12077015","A","A",170.875904449,162.91664919,2.392262662,2.280833089,"N","N",-7.95925525900003,-0.111429573,"No Change in Rating","No Change in LT_Flag",0.0139999999983263,0.014000000002087,3.76069141105884e-12
"12077048","BBB","BBB",6057.45983,5995.549182,760.974958,718.1002967,"N","N",-61.910648,-42.8746613000001,"No Change in Rating","No Change in LT_Flag",0.125626084094065,0.119772230183,-0.00585385391106512
"12081610","BB","BB",22529.57705,22188.733458,4959.676203,4632.73377,"N","N",-340.843592000001,-326.942433,"No Change in Rating","No Change in LT_Flag",0.220140670727771,0.208787661484558,-0.0113530092432127
"12101483","BB","BB",729.2519048,1857.1961787,32.81633572,83.57382803,"N","N",1127.9442739,50.75749231,"No Change in Rating","No Change in LT_Flag",0.0450000000054851,0.0449999999938079,-1.16772008729171e-11
"12115855","B","B",139.800849641,107.68606906,10.485063725,8.07645518,"N","N",-32.114780581,-2.408608545,"No Change in Rating","No Change in LT_Flag",0.0750000000137696,0.0750000000046431,-9.12647735162864e-12
"12122770","A","A",13.16993968,11.70191224,0.226508827,0.163826772,"N","N",-1.46802744,-0.062682055,"No Change in Rating","No Change in LT_Flag",0.0171989266848335,0.0140000000546919,-0.00319892663014162
"12137995","A","A",49.89703668,44.32455332,0.698558513,0.620543746,"N","N",-5.57248336,-0.078014767,"No Change in Rating","No Change in LT_Flag",0.0139999999895785,0.0139999999891708,-4.077502224753e-13
"12138004","BBB","BBB",882.4230217,847.0445467,59.4006419,51.68099228,"N","N",-35.3784750000001,-7.71964962,"No Change in Rating","No Change in LT_Flag",0.0673153809899065,0.0610133109071346,-0.00630207008277184
"12140444","NA","C",0,208.21830148,0,15.616372614,"NA","N",208.21830148,15.616372614,"Missing Asset ID","Missing Asset ID",0,0.075000000014408,0.075000000014408
"12147490","A","A",3887.459518033,3779.501961,54.424433259,52.91302745,"N","N",-107.957557033,-1.511405809,"No Change in Rating","No Change in LT_Flag",0.0140000000016818,0.0139999999989417,-2.74015705958863e-12
"12149431","A","A",39.989544899,38.13939285,0.559853628,0.5339515,"N","N",-1.850152049,-0.025902128,"No Change in Rating","No Change in LT_Flag",0.0139999999853462,0.014000000002622,1.72757919081334e-11
"12151037","A","A",254.2292299871,237.40189899,3.55920921901,3.323626586,"N","N",-16.8273309971,-0.23558263301,"No Change in Rating","No Change in LT_Flag",0.0139999999968163,0.0140000000005897,3.77345724111855e-12
"12156146","BBB","BBB",32875.4734,31801.14571,4185.868878,3971.899473,"N","N",-1074.32769000001,-213.969405,"No Change in Rating","No Change in LT_Flag",0.127324976497525,0.124897999248845,-0.00242697724867943
"12177002","BBB","BBB",404.2015121,398.313372,53.64251533,51.35686663,"N","N",-5.88814010000004,-2.2856487,"No Change in Rating","No Change in LT_Flag",0.132712307411479,0.128935833542641,-0.00377647386883848
"12182640","NA","BB",0,776.4110076,0,34.93849534,"NA","N",776.4110076,34.93849534,"Missing Asset ID","Missing Asset ID",0,0.0449999999974241,0.0449999999974241
"12187816","BBB","BBB",47649.11738,45905.15064,3125.159502,2721.8465461,"N","N",-1743.96674,-403.3129559,"No Change in Rating","No Change in LT_Flag",0.065586933690229,0.0592928355130652,-0.00629409817716382
"12187821","BBB","BBB",480.632663424,754.8127153,12.01581659058,18.870317887,"N","N",274.180051876,6.85450129642,"No Change in Rating","No Change in LT_Flag",0.0250000000103613,0.0250000000059617,-4.39959874087847e-12
"12187977","BBB","BBB",781.7393133,800.202522,19.54348283,20.005063049,"N","N",18.4632086999999,0.461580219000002,"No Change in Rating","No Change in LT_Flag",0.024999999996802,0.0249999999987503,1.94831997757383e-12
"12193679","A","A",965.223231627,941.6434173,13.51312523878,13.183007843,"N","N",-23.579814327,-0.33011739578,"No Change in Rating","No Change in LT_Flag",0.013999999995858,0.0140000000008496,4.99162516875984e-12
"12200132","NA","AA",0,167.99967016,0,1.847996372,"NA","N",167.99967016,1.847996372,"Missing Asset ID","Missing Asset ID",0,0.0110000000014286,0.0110000000014286
"12200139","A","A",145.8461955865,137.8530142,2.041846738411,1.929942199,"N","N",-7.99318138650003,-0.111904539411,"No Change in Rating","No Change in LT_Flag",0.0140000000013713,0.0140000000014508,7.95145199683489e-14
"12200157","BBB","BBB",1475.61388619,1425.318844,36.890347145,35.6329711,"N","N",-50.29504219,-1.257376045,"No Change in Rating","No Change in LT_Flag",0.0249999999933926,0.025,6.60741947267063e-12
