"Asset_ID","Asset_Name","Rating_PQ","Rating_CQ","MV_PQ","MV_CQ","CC_PQ","CC_CQ","LT_Flag_PQ","LT_Flag_CQ","deltaMV","deltaCC","CheckRating","Check_LT_Flag","CC_MV_Ratio_PQ","CC_MV_Ratio_CQ","delta_CC_MV_ratio"
"11238601","HYUNDAI CAPITAL AMERICA REGS FIX 2.750% 27.09.2026_11238601","BBB","BBB",136.41291601,141.82799532,16.041737206,15.782452796,"N","N",5.41507931000001,-0.259284410000001,"No Change in Rating","No Change in LT_Flag",0.117596908527518,0.111278825879128,-0.00631808264839069
"11252237","HSBC HOLDINGS PLC VAR 05.01.2022_11252237","A","A",79.20530873,57.66876396,1.108874322,0.807362695,"N","N",-21.53654477,-0.301511627,"No Change in Rating","No Change in LT_Flag",0.0139999999972224,0.0139999999923702,-4.85218809576082e-12
"11262381","REPUBLIC OF SOUTH AFRICA FIX 5.000% 12.10.2046_11262381","BB","BB",29680.759023,29907.169646,11970.560176,12252.132541,"N","N",226.410623000003,281.572365000002,"No Change in Rating","No Change in LT_Flag",0.40331044656654,0.409672084855368,0.0063616382888278
"11357846","CNP ASSURANCES FIX 1.875% 20.10.2022_11357846","BBB","A",3.677267266,3.683156953,0.095308767,0.051564198,"N","N",0.00588968699999981,-0.043744569,"Change in Rating","No Change in LT_Flag",0.0259183682081595,0.0140000001786511,-0.0119183680295084
"11372165","ROYAL CAPITAL BV PERP FIX TO FLOAT 4.875% 05.11.2198_11372165","NR","NR",252.91321188,187.8621079,18.420517327,12.572698891,"N","N",-65.05110398,-5.847818436,"No Change in Rating","No Change in LT_Flag",0.0728333533470762,0.0669251454247097,-0.00590820792236656
"11384399","JPMORGAN CHASE & CO VAR 24.10.2023_11384399","A","A",8193.18672,8284.578355,121.31086452,115.98409697,"N","N",91.391635,-5.32676755,"No Change in Rating","No Change in LT_Flag",0.0148063102509154,0.014,-0.000806310250915409
"11386216","SAUDI INTERNATIONAL BOND REGS FIX 4.500% 26.10.2046_11386216","A","A",281091.57077,283039.22842,37187.3318,37768.77236,"N","N",1947.65765000001,581.440560000003,"No Change in Rating","No Change in LT_Flag",0.132296147117226,0.133440062604874,0.00114391548764811
"11393825","MORGAN STANLEY MTN VAR 24.10.2023_11393825","A","A",13258.645093,13416.50757,196.11924771,187.831106,"N","N",157.862477000002,-8.28814170999999,"No Change in Rating","No Change in LT_Flag",0.0147918016007188,0.0140000000014907,-0.000791801599228112
"11401432","WELLS FARGO & COMPANY * VAR 31.10.2023_11401432","A","A",17346.801394,17519.963203,261.49866235,245.27948492,"N","N",173.161808999997,-16.21917743,"No Change in Rating","No Change in LT_Flag",0.0150747481573432,0.0140000000044521,-0.00107474815289114
"11410887","LU0003 USBR 2016-1 A ABS VAR 25.09.2056 LU0003_LXEUR_11410887_LU0003_LU0003_LXEUR","AA","AA",955.5616156,947.081999,70.41448488,69.66843013,"N","N",-8.47961659999999,-0.746054750000013,"No Change in Rating","No Change in LT_Flag",0.07368910987052,0.0735611385324197,-0.000127971338100288
"11413498","GOLDMAN SACHS GROUP INC GMTN VAR 28.10.2027_11413498","A","A",226.3718532,275.1184027,15.199518954,17.450761663,"N","N",48.7465495,2.251242709,"No Change in Rating","No Change in LT_Flag",0.0671440319948752,0.0634300050150735,-0.00371402697980178
"11519512","PLAINS ALL AMER PIPELINE FIX 4.500% 15.12.2026_11519512","BBB","BBB",11666.863671,11686.203356,1318.4083338,1246.369297,"N","N",19.3396850000008,-72.0390368000001,"No Change in Rating","No Change in LT_Flag",0.113004520407411,0.106653055661579,-0.00635146474583183
"11642979","CHARTER COMM OPT LLC/CAP FIX 4.908% 23.07.2025_11642979","BBB","BBB",351.8785837,416.4930863,28.739048614,32.10846056,"N","N",64.6145026,3.369411946,"No Change in Rating","No Change in LT_Flag",0.0816731962252694,0.077092421497898,-0.00458077472737146
"11645329","CHARTER COMM OPT LLC/CAP FIX 4.464% 23.07.2022_11645329","BBB","BBB",12752.063495,15295.746208,318.8015874,382.3936551,"N","N",2543.682713,63.5920677,"No Change in Rating","No Change in LT_Flag",0.0250000000019605,0.0249999999934622,-8.49823336701583e-12
"11773266","BARCLAYS PLC VAR 10.01.2023_11773266","BBB","BBB",2171.2057714,2881.1007981,54.28014429,72.02751996,"N","N",709.8950267,17.74737567,"No Change in Rating","No Change in LT_Flag",0.0250000000023029,0.0250000000026032,3.00301450373297e-13
"11798103","COOPERAT RABOBANK UA/NY FIX 2.750% 10.01.2022_11798103","A","A",62.3352069,45.56409648,0.872692897,0.63789735,"N","N",-16.77111042,-0.234795547,"No Change in Rating","No Change in LT_Flag",0.0140000000064169,0.0139999999841981,-2.22188326765016e-11
"11798507","AMER AIRLINE 17-1 AA PTT AA FIX 3.650% 15.02.2029_11798507","BBB","BBB",9346.66037,9504.615612,1199.2444822,1181.9312818,"N","N",157.955242,-17.3132003999999,"No Change in Rating","No Change in LT_Flag",0.128307270696303,0.124353401552374,-0.00395386914392915
"11812756","CREDIT SUISSE GROUP AG 144A FIX 3.574% 09.01.2023_11812756","BBB","BBB",4882.327078,5098.950475,122.05817696,127.47376188,"N","N",216.623396999999,5.41558492000001,"No Change in Rating","No Change in LT_Flag",0.0250000000020482,0.0250000000009806,-1.06760433826736e-12
"11813146","SOCIETE GENERALE REGS FIX 4.000% 12.01.2027_11813146","BBB","BBB",1347.3279885,1468.1776531,161.76559267,166.90397838,"N","N",120.8496646,5.13838571000002,"No Change in Rating","No Change in LT_Flag",0.120064003754643,0.113681050809886,-0.00638295294475748
"11821209","NISSAN MOTOR ACCEPTANCE 144A VAR 13.01.2022_11821209","BBB","BBB",4479.943393,6332.114222,111.99858481,158.30285553,"N","N",1852.170829,46.30427072,"No Change in Rating","No Change in LT_Flag",0.0249999999966517,0.0249999999968415,1.89744053802343e-13
"11821210","NISSAN MOTOR ACCEPTANCE 144A FIX 2.800% 13.01.2022_11821210","BBB","BBB",4233.131158,4366.355494,105.82827893,109.15888736,"N","N",133.224335999999,3.33060842999998,"No Change in Rating","No Change in LT_Flag",0.0249999999952754,0.0250000000022902,7.01487479215501e-12
"11827598","KFW FIX 2.125% 07.03.2022_11827598","NA","AAA",0,3806.907158,0,34.26216443,"NA","N",3806.907158,34.26216443,"Missing Asset ID","Missing Asset ID",0,0.00900000000210144,0.00900000000210144
"11828354","GENERAL MOTORS FINL CO FIX 3.450% 14.01.2022_11828354","BBB","BBB",1411.3498919,1373.2059037,35.28374729,34.33014759,"N","N",-38.1439882,-0.953599700000005,"No Change in Rating","No Change in LT_Flag",0.0249999999946859,0.0249999999981794,3.49350062767151e-12
"11835384","JAGUAR LAND ROVER AUTOMO REGS FIX 2.200% 15.01.2024_11835384","B","B",312.8970387,261.65138114,52.52670854,38.98671727,"N","N",-51.24565756,-13.53999127,"No Change in Rating","No Change in LT_Flag",0.167872181719053,0.149002528097261,-0.0188696536217921
"11841708","AVIATION CAPITAL GROUP 144A FIX 2.875% 20.01.2022_11841708","BBB","BBB",6236.775701,7301.046603,155.91939249,182.52616509,"N","N",1064.270902,26.6067726,"No Change in Rating","No Change in LT_Flag",0.0249999999943881,0.0250000000020545,7.66637447968677e-12
"11842055","DEUTSCHE BANK AG EMTN FIX 1.500% 20.01.2022_11842055","BBB","BBB",19.813360423,20.188922662,0.495334011,0.504723067,"N","N",0.375562239000001,0.00938905600000006,"No Change in Rating","No Change in LT_Flag",0.0250000000214502,0.0250000000222895,8.39280034359291e-13
"11854063","REPUBLIC OF TURKEY FIX 6.000% 25.03.2027_11854063","B","B",346.4802681,365.5870668,122.79347122,122.15273129,"N","N",19.1067987,-0.640739930000024,"No Change in Rating","No Change in LT_Flag",0.354402494241201,0.334127605659599,-0.0202748885816016
"11854144","ATHENE GLOBAL FUNDING 144A FIX 4.000% 25.01.2022_11854144","NA","A",0,30.553938097,0,0.427755134,"NA","N",30.553938097,0.427755134,"Missing Asset ID","Missing Asset ID",0,0.014000000021012,0.014000000021012
"11864945","PARK AEROSPACE HOLDINGS 144A FIX 5.250% 15.08.2022_11864945","BBB","BBB",4126.931956,5040.547651,103.1732989,126.01369128,"N","N",913.615695,22.84039238,"No Change in Rating","No Change in LT_Flag",0.025,0.025000000000992,9.91959986373914e-13
"11866824","PARK AEROSPACE HOLDINGS 144A FIX 5.500% 15.02.2024_11866824","BBB","BBB",963.5594162,1053.8312402,54.29783132,52.7200496,"N","N",90.2718239999999,-1.57778172,"No Change in Rating","No Change in LT_Flag",0.0563513058012914,0.0500270324022607,-0.00632427339903066
"11877040","AERCAP IRELAND CAP/GLOBA FIX 3.500% 26.05.2022_11877040","BBB","BBB",2962.2009381,2967.8835323,74.05502344,74.19708832,"N","N",5.68259420000004,0.142064880000007,"No Change in Rating","No Change in LT_Flag",0.0249999999957802,0.0250000000042118,8.4315922299627e-12
"11879433","PETROLEOS MEXICANOS FIX 6.875% 04.08.2026_11879433","BB","BB",2291.1921182,2592.0724198,431.0527009,459.4371311,"N","N",300.8803016,28.3844302,"No Change in Rating","No Change in LT_Flag",0.188134682149065,0.177247027355605,-0.0108876547934599
"11882841","CREDIT SUISSE GROUP AG CONV FIX TO FLOAT 7.125% 29.07.2198_11882841","BB","BB",2920.8246863,3235.859747,131.43711087,145.6136886,"N","N",315.0350607,14.17657773,"No Change in Rating","No Change in LT_Flag",0.044999999995378,0.0449999999953644,-1.35724764760425e-14
"11882850","PROVINCE OF QUEBEC FIX 2.375% 31.01.2022_11882850","NA","AA",0,295.66149343,0,3.252276428,"NA","N",295.66149343,3.252276428,"Missing Asset ID","Missing Asset ID",0,0.0110000000009132,0.0110000000009132
"11911959","BANK OF AMERICA CORP MTN VAR 20.01.2023_11911959","A","A",190.1088106,231.3676313,2.661523348,3.239146839,"N","N",41.2588207,0.577623491,"No Change in Rating","No Change in LT_Flag",0.0139999999978959,0.0140000000034577,5.5617576516509e-12
"11911975","GENERAL MOTORS FINL CO VAR 14.01.2022_11911975","BBB","BBB",3663.630175,3746.925279,91.59075438,93.67313199,"N","N",83.2951040000003,2.08237761000001,"No Change in Rating","No Change in LT_Flag",0.0250000000013648,0.0250000000040033,2.63851440696072e-12
"11911985","COOPERAT RABOBANK UA/NY VAR 10.01.2022_11911985","A","A",247.18432479,180.22622658,3.460580546,2.523167172,"N","N",-66.95809821,-0.937413374,"No Change in Rating","No Change in LT_Flag",0.0139999999957117,0.0139999999993342,3.622468644493e-12
"11938366","SUMITOMO MITSUI FINL GRP VAR 11.01.2022_11938366","A","A",1448.4151156,1467.9066329,20.277811615,20.550692862,"N","N",19.4915172999999,0.272881247000001,"No Change in Rating","No Change in LT_Flag",0.0139999999976526,0.0140000000009537,3.30113367197349e-12
"11975419","BNQ CEN TUNISIA INT BOND FIX 5.625% 17.02.2024_11975419","B","CCC",2127.3934401,2155.888595,352.2161069,313.7649662,"N","N",28.4951548999998,-38.4511407,"Change in Rating","No Change in LT_Flag",0.165562279294912,0.145538580670491,-0.0200236986244206
"11986525","BOEING CO FIX 2.125% 01.03.2022_11986525","BBB","BBB",472.9846804,363.6725438,11.82461701,9.091813596,"N","N",-109.3121366,-2.732803414,"No Change in Rating","No Change in LT_Flag",0.025,0.0250000000027497,2.74972405955864e-12
"11986935","PETROLEOS MEXICANOS EMTN FIX 4.875% 21.02.2028_11986935","BB","BB",55873.60347,54843.5878,13239.943,12644.224214,"N","N",-1030.01567,-595.718785999999,"No Change in Rating","No Change in LT_Flag",0.236962396869729,0.23055063903022,-0.00641175783950843
"11998306","MITSUBISHI UFJ FIN GRP FIX 2.998% 22.02.2022_11998306","A","A",69.31065008,73.45636048,0.970349101,1.028389047,"N","N",4.1457104,0.058039946,"No Change in Rating","No Change in LT_Flag",0.0139999999982687,0.0140000000038118,5.54312151734848e-12
"12014225","KOREA DEVELOPMENT BANK VAR 27.02.2022_12014225","AA","AA",367.094603,395.2650004,4.038040634,4.347915004,"N","N",28.1703974,0.30987437,"No Change in Rating","No Change in LT_Flag",0.0110000000027241,0.010999999998988,-3.73607221548777e-12
"12041225","NATWEST GROUP PLC EMTN FIX TO FLOAT 2.000% 08.03.2023_12041225","BBB","BBB",22252.471509,21806.95493,556.3117877,545.1738733,"N","N",-445.516578999999,-11.1379144,"No Change in Rating","No Change in LT_Flag",0.0249999999988765,0.0250000000022928,3.4163158413314e-12
"12046707","OMAN GOV INTERNTL BOND REGS FIX 6.500% 08.03.2047_12046707","BB","BB",38324.49917,39848.29614,14753.141573,15336.234903,"N","N",1523.79697,583.09333,"No Change in Rating","No Change in LT_Flag",0.384953277733858,0.384865512169424,-8.77655644330178e-05
"12055728","NAVIENT CORP FIX 6.500% 15.06.2022_12055728","BB","B",2377.1415513,5400.117181,106.97136981,405.0087886,"N","N",3022.9756297,298.03741879,"Change in Rating","No Change in LT_Flag",0.045000000000631,0.0750000000046295,0.0300000000039985
"12057776","MITSUBISHI UFJ FIN GRP VAR 22.02.2022_12057776","A","A",630.2922151,459.430184,8.824091011,6.432022576,"N","N",-170.8620311,-2.392068435,"No Change in Rating","No Change in LT_Flag",0.0139999999993654,0.014,6.34624297557451e-13
"12057777","MIZUHO FINANCIAL GROUP VAR 28.02.2022_12057777","A","A",878.641952,640.5680208,12.300987328,8.96795229,"N","N",-238.0739312,-3.333035038,"No Change in Rating","No Change in LT_Flag",0.014,0.0139999999981267,-1.87333829004821e-12
"12061918","CHINA REINSURANCE FIN FIX 3.375% 09.03.2022_12061918","NR","NR",37.8446189,39.74625387,1.135338567,1.192387616,"N","N",1.90163497,0.057049049,"No Change in Rating","No Change in LT_Flag",0.03,0.029999999997484,-2.51596313227687e-12
"12074508","ENABLE MIDSTREAM PARTNER FIX 4.400% 15.03.2027_12074508","BBB","BBB",972.5250116,1035.8271924,113.89242793,117.02057954,"N","N",63.3021808000001,3.12815161,"No Change in Rating","No Change in LT_Flag",0.11711002449451,0.112973071568883,-0.00413695292562773
"12077015","HSBC HOLDINGS PLC FIX TO FLOAT 3.262% 13.03.2023_12077015","A","A",162.91664919,878.8760515,2.280833089,12.304264721,"N","N",715.95940231,10.023431632,"No Change in Rating","No Change in LT_Flag",0.014000000002087,0.014,-2.08696081249737e-12
"12077048","PACIFIC GAS & ELECTRIC MBS FIX 3.300% 15.03.2027_12077048","BBB","BBB",5995.549182,6446.606883,718.1002967,743.081682,"N","N",451.057701000001,24.9813853000001,"No Change in Rating","No Change in LT_Flag",0.119772230183,0.115267100272477,-0.004505129910523
"12081610","TOLL BROS FINANCE CORP FIX 4.875% 15.03.2027_12081610","BB","BB",22188.733458,21817.590601,4632.73377,4403.086103,"N","N",-371.142856999999,-229.647667,"No Change in Rating","No Change in LT_Flag",0.208787661484558,0.201813581688447,-0.00697407979611181
"12101483","DELTA AIR LINES INC FIX 3.625% 15.03.2022_12101483","BB","BB",1857.1961787,2425.501907,83.57382803,109.14758581,"N","N",568.3057283,25.57375778,"No Change in Rating","No Change in LT_Flag",0.0449999999938079,0.0449999999979386,4.13070272431426e-12
"12138004","LIBERTY MUTUAL FIN EU REGS FIX 1.750% 27.03.2024_12138004","BBB","BBB",847.0445467,913.1613602,51.68099228,49.95761383,"N","N",66.1168135,-1.72337845,"No Change in Rating","No Change in LT_Flag",0.0610133109071346,0.0547084184760712,-0.0063048924310634
"12147490","ING GROEP NV VAR 29.03.2022_12147490","A","A",3779.501961,4481.584497,52.91302745,62.74218297,"N","N",702.082536,9.82915552,"No Change in Rating","No Change in LT_Flag",0.0139999999989417,0.0140000000026776,3.73596639735574e-12
"12149431","ING GROEP NV FIX 3.150% 29.03.2022_12149431","A","A",38.13939285,27.864931284,0.5339515,0.390109038,"N","N",-10.274461566,-0.143842462,"No Change in Rating","No Change in LT_Flag",0.014000000002622,0.0140000000008613,-1.76066453083656e-12
"12151037","SHINHAN BANK REGS FIX 2.875% 28.03.2022_12151037","A","A",237.40189899,241.37997459,3.323626586,3.379319644,"N","N",3.97807560000001,0.0556930579999997,"No Change in Rating","No Change in LT_Flag",0.0140000000005897,0.0139999999989229,-1.66685935887312e-12
"12177002","OMEGA HLTHCARE INVESTORS FIX 4.750% 15.01.2028_12177002","BBB","BBB",398.313372,426.7219821,51.35686663,54.10293703,"N","N",28.4086101,2.74607040000001,"No Change in Rating","No Change in LT_Flag",0.128935833542641,0.126787321252462,-0.00214851229017898
"12182640","FORD MOTOR CREDIT CO LLC FIX 3.339% 28.03.2022_12182640","BB","BB",776.4110076,950.3560511,34.93849534,42.7660223,"N","N",173.9450435,7.82752696,"No Change in Rating","No Change in LT_Flag",0.0449999999974241,0.0450000000005261,3.10207415310515e-12
"12187816","GAZPROM (GAZ CAPITAL SA) FIX 4.250% 06.04.2024_12187816","BBB","BBB",45905.15064,44676.53882,2721.8465461,2419.3799997,"N","N",-1228.61182,-302.4665464,"No Change in Rating","No Change in LT_Flag",0.0592928355130652,0.0541532550103665,-0.00513958050269867
"12200132","SWEDBANK AB 144A VAR 14.03.2022_12200132","AA","AA",167.99967016,122.56567319,1.847996372,1.348222405,"N","N",-45.43399697,-0.499773967,"No Change in Rating","No Change in LT_Flag",0.0110000000014286,0.0109999999992657,-2.16287404652959e-12
"12200139","TRUIST FIN CORP MTN VAR 01.04.2022_12200139","A","A",137.8530142,139.83252395,1.929942199,1.957655336,"N","N",1.97950975000001,0.0277131369999999,"No Change in Rating","No Change in LT_Flag",0.0140000000014508,0.014000000005006,3.55516657779553e-12
"12200157","VERIZON COMMUNICATIONS VAR 16.03.2022_12200157","BBB","BBB",1425.318844,1038.6876709,35.6329711,25.967191776,"N","N",-386.6311731,-9.665779324,"No Change in Rating","No Change in LT_Flag",0.025,0.0250000000033696,3.36963790203981e-12
"12246861","CNH INDUSTRIAL CAP LLC FIX 4.375% 05.04.2022_12246861","BBB","BBB",827.3939481,823.0715642,20.684848704,20.5767891,"N","N",-4.32238389999998,-0.108059604000001,"No Change in Rating","No Change in LT_Flag",0.0250000000018129,0.0249999999939252,-7.88772866466836e-12
"12256073","INTESA SANPAOLO SPA EMTN VAR 19.04.2022_12256073","BBB","BBB",7.487410841,25.397411118,0.187185271,0.634935278,"N","N",17.910000277,0.447750007,"No Change in Rating","No Change in LT_Flag",0.0249999999966611,0.0250000000019687,5.30764321382549e-12
"12280766","DAIWA SECURITIES GROUP 144A FIX 3.129% 19.04.2022_12280766","NA","BBB",0,439.5303799,0,10.988259497,"NA","N",439.5303799,10.988259497,"Missing Asset ID","Missing Asset ID",0,0.0249999999988624,0.0249999999988624
"12287386","JPMORGAN CHASE & CO VAR 25.04.2023_12287386","A","A",1127.5869808,1142.1311124,15.786217733,15.989835569,"N","N",14.5441315999999,0.203617835999999,"No Change in Rating","No Change in LT_Flag",0.0140000000015963,0.0139999999959724,-5.62388677294301e-12
"12294996","CITIGROUP INC FIX 2.750% 25.04.2022_12294996","A","A",110.77468036,80.91377717,1.550845525,1.132792881,"N","N",-29.86090319,-0.418052644,"No Change in Rating","No Change in LT_Flag",0.0139999999996389,0.0140000000076625,8.0235679211782e-12
